2.200000000000000000e+01,1.800000000000000000e+01,2.300000000000000000e+01,1.800000000000000000e+01,5.662000000000000366e-01,5.307696327651982848e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,4.410999999999999921e-01,5.037205610806958500e-01
4.000000000000000000e+01,4.500000000000000000e+01,2.100000000000000000e+01,5.500000000000000000e+01,7.667000000000000481e-01,5.475046377022703137e-01
1.600000000000000000e+01,1.800000000000000000e+01,1.200000000000000000e+01,2.800000000000000000e+01,3.945000000000000173e-01,5.471309526459464667e-01
1.400000000000000000e+01,1.100000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+01,4.711000000000000187e-01,5.710284772887739280e-01
1.000000000000000000e+01,1.900000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,8.540999999999999703e-01,6.426161040048329331e-01
2.000000000000000000e+01,1.500000000000000000e+01,9.000000000000000000e+00,2.800000000000000000e+01,5.597999999999999643e-01,6.008090278101368975e-01
1.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,2.218999999999999861e-01,6.285955672906516911e-01
2.600000000000000000e+01,3.100000000000000000e+01,1.800000000000000000e+01,3.200000000000000000e+01,9.013999999999999790e-01,6.565321085862824146e-01
1.900000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,1.800000000000000000e+01,6.438000000000000389e-01,6.741624082392235762e-01
1.800000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+00,2.500000000000000000e+01,8.074000000000000066e-01,6.071535782901056333e-01
2.000000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,7.000000000000000000e+01,8.625000000000000444e-01,5.881682989337539968e-01
1.600000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,3.200000000000000000e+01,8.359999999999999654e-01,5.377092895308147602e-01
3.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.200000000000000000e+01,8.356000000000000094e-01,5.374011004458010277e-01
1.300000000000000000e+01,1.800000000000000000e+01,1.400000000000000000e+01,2.300000000000000000e+01,5.711000000000000520e-01,5.952485168941298310e-01
3.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.676999999999999880e-01,6.558507096183460172e-01
1.100000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,9.000000000000000000e+00,5.331000000000000183e-01,5.856459674229621548e-01
4.900000000000000000e+01,3.900000000000000000e+01,3.400000000000000000e+01,5.800000000000000000e+01,9.734000000000000430e-01,4.588051149989099131e-01
2.300000000000000000e+01,2.300000000000000000e+01,1.900000000000000000e+01,3.300000000000000000e+01,6.070999999999999730e-01,5.314191877012758303e-01
3.400000000000000000e+01,2.000000000000000000e+01,2.800000000000000000e+01,4.300000000000000000e+01,9.654000000000000359e-01,5.352854944413488747e-01
1.000000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,1.700000000000000000e+01,5.753000000000000336e-01,5.119596270736095356e-01
1.000000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,2.513000000000000234e-01,6.980964680573951142e-01
1.400000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.700000000000000000e+01,6.844000000000000083e-01,5.181479840406592041e-01
3.800000000000000000e+01,2.900000000000000000e+01,3.600000000000000000e+01,5.500000000000000000e+01,8.826000000000000512e-01,4.727397178257795596e-01
2.400000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,4.100000000000000000e+01,8.064999999999999947e-01,6.190015235974030139e-01
2.400000000000000000e+01,1.200000000000000000e+01,1.900000000000000000e+01,3.500000000000000000e+01,8.551999999999999602e-01,4.335412151024700123e-01
2.500000000000000000e+01,4.200000000000000000e+01,3.600000000000000000e+01,7.900000000000000000e+01,9.899999999999999911e-01,4.984433370194955026e-01
1.400000000000000000e+01,2.200000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+01,6.382999999999999785e-01,4.705150482383853583e-01
2.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.400000000000000000e+01,8.333000000000000407e-01,6.364352178899954637e-01
2.200000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,1.900000000000000000e+01,7.688000000000000389e-01,5.469413801132594344e-01
5.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,5.608999999999999542e-01,6.768578553615959281e-01
8.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,2.762000000000000011e-01,5.957640084146109682e-01
1.600000000000000000e+01,1.600000000000000000e+01,1.500000000000000000e+01,3.400000000000000000e+01,5.113999999999999657e-01,6.017551595423108468e-01
3.000000000000000000e+01,3.400000000000000000e+01,2.300000000000000000e+01,3.600000000000000000e+01,9.709999999999999742e-01,4.817903818228410628e-01
3.800000000000000000e+01,3.100000000000000000e+01,3.300000000000000000e+01,4.200000000000000000e+01,7.674999999999999600e-01,5.690559846186924453e-01
1.900000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,2.700000000000000000e+01,5.973000000000000531e-01,6.288914703854693311e-01
3.400000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01,5.100000000000000000e+01,9.543000000000000371e-01,5.313454531255823454e-01
1.500000000000000000e+01,1.500000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,7.007999999999999785e-01,5.661161993707036766e-01
1.400000000000000000e+01,2.200000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01,7.340999999999999748e-01,4.175311457720227160e-01
2.600000000000000000e+01,2.300000000000000000e+01,3.400000000000000000e+01,3.800000000000000000e+01,5.524000000000000021e-01,5.228277770645212152e-01
2.600000000000000000e+01,1.300000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,6.535999999999999588e-01,5.931010997236162430e-01
9.000000000000000000e+00,1.200000000000000000e+01,2.200000000000000000e+01,1.800000000000000000e+01,5.816000000000000059e-01,6.693827564351577664e-01
1.000000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00,1.600000000000000000e+01,4.093999999999999861e-01,6.528871192324390282e-01
1.900000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+01,5.100000000000000000e+01,6.471999999999999975e-01,5.436952960755400133e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.900000000000000000e+01,2.400000000000000000e+01,5.891999999999999460e-01,6.016278201427484040e-01
1.500000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.400000000000000000e+01,5.707999999999999741e-01,5.928947616495992001e-01
2.200000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,3.300000000000000000e+01,8.752999999999999670e-01,6.184773259295551773e-01
1.500000000000000000e+01,2.200000000000000000e+01,2.000000000000000000e+01,3.600000000000000000e+01,8.530999999999999694e-01,5.329199188403677123e-01
3.600000000000000000e+01,2.900000000000000000e+01,1.600000000000000000e+01,6.300000000000000000e+01,8.803999999999999604e-01,6.238592583674451575e-01
1.700000000000000000e+01,1.500000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+01,7.963999999999999968e-01,4.632380924260021682e-01
1.500000000000000000e+01,2.900000000000000000e+01,2.500000000000000000e+01,1.100000000000000000e+01,6.762000000000000233e-01,5.984367873860078069e-01
9.000000000000000000e+00,1.500000000000000000e+01,1.300000000000000000e+01,2.400000000000000000e+01,6.518000000000000460e-01,6.929834236783158907e-01
2.500000000000000000e+01,2.800000000000000000e+01,2.200000000000000000e+01,3.600000000000000000e+01,7.729000000000000314e-01,5.123664829972004453e-01
7.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,1.300000000000000000e+01,7.015000000000000124e-01,4.989409445516315156e-01
1.600000000000000000e+01,2.700000000000000000e+01,2.100000000000000000e+01,3.300000000000000000e+01,6.971000000000000529e-01,5.542365567486287059e-01
1.400000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,3.100000000000000000e+01,6.326000000000000512e-01,6.155724909800456279e-01
4.200000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+01,4.400000000000000000e+01,8.941000000000000059e-01,5.306064857481117558e-01
3.200000000000000000e+01,3.300000000000000000e+01,2.300000000000000000e+01,4.200000000000000000e+01,8.677000000000000268e-01,5.112312168502400889e-01
3.100000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,6.200000000000000000e+01,8.443000000000000504e-01,5.653066945188963688e-01
2.300000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,4.920999999999999819e-01,6.126687012546625510e-01
3.900000000000000000e+01,4.600000000000000000e+01,2.200000000000000000e+01,5.600000000000000000e+01,9.750999999999999668e-01,5.232195710252642851e-01
2.800000000000000000e+01,3.700000000000000000e+01,2.200000000000000000e+01,3.900000000000000000e+01,8.820000000000000062e-01,5.379480616297259710e-01
6.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,2.497999999999999943e-01,5.570805203359130431e-01
3.700000000000000000e+01,4.000000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,9.696000000000000174e-01,5.873159106351475423e-01
6.000000000000000000e+00,1.100000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,5.103999999999999648e-01,5.783445658226604724e-01
3.200000000000000000e+01,1.700000000000000000e+01,1.400000000000000000e+01,3.100000000000000000e+01,7.096000000000000085e-01,4.153071669625577056e-01
2.500000000000000000e+01,3.300000000000000000e+01,2.100000000000000000e+01,4.000000000000000000e+01,6.976999999999999869e-01,5.900253735698061108e-01
7.000000000000000000e+00,1.500000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,6.883000000000000229e-01,5.148458931741165534e-01
1.800000000000000000e+01,1.000000000000000000e+01,1.700000000000000000e+01,2.400000000000000000e+01,4.742999999999999994e-01,5.456473248156352707e-01
5.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,2.393000000000000127e-01,6.062979906346571690e-01
6.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,3.130000000000000004e-01,6.387466345244467991e-01
9.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.300000000000000000e+01,6.213999999999999524e-01,5.008994619088077416e-01
6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.300000000000000000e+01,2.842000000000000082e-01,7.410209054321903466e-01
2.100000000000000000e+01,1.600000000000000000e+01,2.200000000000000000e+01,2.900000000000000000e+01,9.650999999999999579e-01,4.553664866675037337e-01
1.000000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,1.839999999999999969e-01,6.824891371818745389e-01
7.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+01,2.400000000000000000e+01,8.206999999999999851e-01,5.314323179387874241e-01
2.400000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,2.400000000000000000e+01,3.958999999999999742e-01,5.168925550827659920e-01
3.400000000000000000e+01,2.300000000000000000e+01,1.900000000000000000e+01,2.900000000000000000e+01,9.906000000000000361e-01,5.672961698900266247e-01
9.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.847000000000000031e-01,7.732038459680147247e-01
5.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,3.004000000000000004e-01,6.749431709856716921e-01
1.700000000000000000e+01,2.400000000000000000e+01,2.900000000000000000e+01,3.800000000000000000e+01,8.599999999999999867e-01,4.639313066731310387e-01
2.100000000000000000e+01,1.800000000000000000e+01,2.700000000000000000e+01,4.900000000000000000e+01,9.455999999999999961e-01,4.703485644965628709e-01
1.800000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+01,3.500000000000000000e+01,5.594000000000000083e-01,5.627073217763969293e-01
3.700000000000000000e+01,1.600000000000000000e+01,2.300000000000000000e+01,3.700000000000000000e+01,8.922999999999999821e-01,4.484129482345755036e-01
7.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.300000000000000000e+01,3.418999999999999817e-01,6.108122573611747264e-01
9.000000000000000000e+00,2.000000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+01,8.990000000000000213e-01,6.116006315314638231e-01
2.900000000000000000e+01,2.600000000000000000e+01,2.300000000000000000e+01,3.700000000000000000e+01,7.668000000000000371e-01,6.547071187856551289e-01
5.100000000000000000e+01,2.600000000000000000e+01,1.800000000000000000e+01,5.400000000000000000e+01,7.971000000000000307e-01,5.540695213977554490e-01
1.600000000000000000e+01,1.300000000000000000e+01,2.100000000000000000e+01,2.900000000000000000e+01,8.001000000000000334e-01,6.357417477745834766e-01
9.000000000000000000e+00,2.500000000000000000e+01,1.200000000000000000e+01,3.500000000000000000e+01,7.118999999999999773e-01,5.295040207818858535e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.400000000000000000e+01,1.800000000000000000e+01,7.033000000000000362e-01,6.578906791260412668e-01
2.900000000000000000e+01,3.800000000000000000e+01,2.500000000000000000e+01,4.200000000000000000e+01,9.931999999999999718e-01,3.917382846026205567e-01
8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,3.629999999999999893e-01,5.968080437559362128e-01
1.300000000000000000e+01,1.800000000000000000e+01,1.300000000000000000e+01,2.700000000000000000e+01,4.244999999999999885e-01,6.539984739059409025e-01
2.300000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01,1.600000000000000000e+01,4.799999999999999822e-01,6.389230531196240515e-01
2.100000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.446000000000000063e-01,7.673950699533644837e-01
4.300000000000000000e+01,3.300000000000000000e+01,2.700000000000000000e+01,4.200000000000000000e+01,8.698000000000000176e-01,5.446533172560570346e-01
5.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,3.230999999999999983e-01,6.848326691484767359e-01
1.100000000000000000e+01,1.500000000000000000e+01,8.000000000000000000e+00,1.200000000000000000e+01,4.946999999999999731e-01,5.864106102938702048e-01
2.900000000000000000e+01,4.200000000000000000e+01,3.600000000000000000e+01,5.700000000000000000e+01,8.718000000000000194e-01,5.694316320575334434e-01
1.900000000000000000e+01,2.900000000000000000e+01,2.400000000000000000e+01,4.200000000000000000e+01,6.279000000000000137e-01,5.441378386619665219e-01
1.500000000000000000e+01,2.800000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01,5.807999999999999829e-01,5.818150261531145340e-01
2.600000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,4.100000000000000000e+01,7.379000000000000004e-01,5.585505908573042966e-01
2.000000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,2.200000000000000000e+01,4.736000000000000210e-01,5.676897295227913975e-01
3.200000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,3.800000000000000000e+01,9.034999999999999698e-01,5.060289171618439497e-01
3.900000000000000000e+01,3.500000000000000000e+01,2.600000000000000000e+01,5.100000000000000000e+01,9.647000000000000020e-01,5.827627607150555056e-01
2.400000000000000000e+01,3.600000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,7.619000000000000217e-01,5.403526944040299984e-01
1.500000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,2.919999999999999818e-01,6.950390010321314538e-01
3.000000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,8.100000000000000000e+01,9.828999999999999959e-01,5.483249913029896172e-01
3.100000000000000000e+01,2.200000000000000000e+01,2.900000000000000000e+01,5.800000000000000000e+01,9.519999999999999574e-01,5.858594275533145490e-01
3.400000000000000000e+01,3.700000000000000000e+01,2.900000000000000000e+01,3.900000000000000000e+01,8.409999999999999698e-01,5.767583324504437225e-01
1.400000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,2.700000000000000000e+01,5.675999999999999934e-01,5.566692729468120104e-01
2.300000000000000000e+01,3.500000000000000000e+01,1.900000000000000000e+01,6.900000000000000000e+01,8.406000000000000139e-01,4.852384336748558624e-01
2.700000000000000000e+01,2.900000000000000000e+01,3.600000000000000000e+01,4.900000000000000000e+01,9.274000000000000021e-01,5.614933447612080464e-01
1.500000000000000000e+01,1.900000000000000000e+01,1.200000000000000000e+01,2.100000000000000000e+01,9.170000000000000373e-01,5.144842808515310839e-01
1.000000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,1.600000000000000000e+01,3.654999999999999916e-01,5.921489882682164918e-01
1.100000000000000000e+01,1.500000000000000000e+01,1.200000000000000000e+01,2.100000000000000000e+01,4.682999999999999940e-01,5.704527566295193308e-01
8.000000000000000000e+00,1.700000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,5.345999999999999641e-01,4.569251912933660065e-01
3.900000000000000000e+01,3.100000000000000000e+01,3.500000000000000000e+01,4.900000000000000000e+01,9.784000000000000474e-01,4.652257417068538792e-01
1.300000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,5.530000000000000471e-01,6.103888849542002948e-01
1.100000000000000000e+01,2.300000000000000000e+01,1.400000000000000000e+01,4.100000000000000000e+01,8.015999999999999792e-01,4.346791095311525188e-01
2.000000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,2.200000000000000000e+01,3.150000000000000022e-01,6.297057644110275465e-01
1.200000000000000000e+01,2.300000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+01,6.666999999999999593e-01,4.989792642890261698e-01
1.300000000000000000e+01,2.500000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,8.469999999999999751e-01,5.067344023190705204e-01
1.800000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,7.112000000000000544e-01,4.952675885146642920e-01
2.900000000000000000e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.800000000000000000e+01,7.763999999999999790e-01,5.260363138060980548e-01
1.800000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,2.175999999999999879e-01,6.354259057105819952e-01
1.800000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+01,3.400000000000000000e+01,9.417999999999999705e-01,6.075255551180488434e-01
2.100000000000000000e+01,2.800000000000000000e+01,4.100000000000000000e+01,5.600000000000000000e+01,8.004999999999999893e-01,5.700336635713396660e-01
1.300000000000000000e+01,1.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,4.006000000000000116e-01,6.498671850061562560e-01
2.500000000000000000e+01,8.000000000000000000e+00,1.200000000000000000e+01,2.100000000000000000e+01,5.332000000000000073e-01,5.953589911699470605e-01
2.600000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,9.348999999999999533e-01,5.420203693235814413e-01
5.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+00,3.019000000000000017e-01,6.594012512223570432e-01
1.600000000000000000e+01,2.500000000000000000e+01,1.600000000000000000e+01,4.100000000000000000e+01,9.841999999999999638e-01,5.728322052012824184e-01
1.400000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.700000000000000000e+01,3.105999999999999872e-01,6.251243098273387977e-01
1.100000000000000000e+01,1.200000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+01,5.995000000000000329e-01,5.764856685851086349e-01
7.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,2.200000000000000000e+01,4.738999999999999879e-01,4.531810524529765738e-01
2.100000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+01,3.800000000000000000e+01,9.608999999999999764e-01,5.122418965972241889e-01
1.700000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01,3.500000000000000000e+01,7.884999999999999787e-01,5.275218218747707022e-01
3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,2.555999999999999939e-01,6.197721247445003856e-01
2.800000000000000000e+01,3.500000000000000000e+01,1.900000000000000000e+01,4.900000000000000000e+01,8.853999999999999648e-01,4.651889958902090116e-01
2.800000000000000000e+01,2.600000000000000000e+01,2.200000000000000000e+01,5.700000000000000000e+01,9.850999999999999757e-01,6.039564019424272789e-01
2.800000000000000000e+01,2.600000000000000000e+01,1.100000000000000000e+01,3.100000000000000000e+01,8.679000000000000048e-01,5.140082526062660362e-01
2.700000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+01,3.400000000000000000e+01,8.355000000000000204e-01,5.765202381749759963e-01
2.600000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01,6.362999999999999767e-01,6.210604100629675273e-01
5.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,4.279000000000000026e-01,5.404699049630411478e-01
1.000000000000000000e+01,5.000000000000000000e+00,1.100000000000000000e+01,1.600000000000000000e+01,5.249000000000000332e-01,3.953601003764116717e-01
8.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01,4.919999999999999929e-01,6.549975316143242798e-01
6.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,2.100000000000000000e+01,5.685999999999999943e-01,5.936665929366659045e-01
3.900000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,6.100000000000000000e+01,8.036999999999999700e-01,5.673279854805958200e-01
2.600000000000000000e+01,2.300000000000000000e+01,2.800000000000000000e+01,5.200000000000000000e+01,9.337999999999999634e-01,5.309723585668685297e-01
1.900000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+01,4.600000000000000000e+01,9.331000000000000405e-01,6.284247287873605536e-01
3.400000000000000000e+01,3.200000000000000000e+01,2.400000000000000000e+01,3.500000000000000000e+01,8.125999999999999890e-01,6.096791551240572371e-01
1.500000000000000000e+01,2.300000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01,7.581999999999999851e-01,5.828552280424610377e-01
1.500000000000000000e+01,1.700000000000000000e+01,2.200000000000000000e+01,2.500000000000000000e+01,6.491999999999999993e-01,6.335422826500283211e-01
1.400000000000000000e+01,2.200000000000000000e+01,1.300000000000000000e+01,3.400000000000000000e+01,6.051999999999999602e-01,4.877033971603452756e-01
8.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,4.303000000000000158e-01,6.779594419183867515e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,2.400000000000000000e+01,5.243999999999999773e-01,6.166664208021086502e-01
1.000000000000000000e+01,5.000000000000000000e+00,2.100000000000000000e+01,3.200000000000000000e+01,8.033000000000000140e-01,5.673549474110189950e-01
3.600000000000000000e+01,1.500000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,8.403000000000000469e-01,5.235808311645021584e-01
1.200000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.847999999999999976e-01,5.601247796012477354e-01
1.900000000000000000e+01,3.400000000000000000e+01,1.600000000000000000e+01,1.400000000000000000e+01,7.395000000000000462e-01,5.721608726127964673e-01
